Samples,Profile,Latitude,Longitude,Upper_depth_cm,Lower_depth_cm,SOC_g_kg,pH,CLCD,Time,log_SOC,is_surface,grid_lat,grid_lon,grid_id,depth_bin
9786,2403,34.92555556,113.6122222,0,9,6.44,7.91,Other,2014,2.0068708488450007,1,6,22,6022,0-20cm
9787,2403,34.92555556,113.6122222,9,46,3.49,8.37,Other,2014,1.501852701754163,0,6,22,6022,0-20cm
9788,2403,34.92555556,113.6122222,46,76,5.52,8.32,Other,2014,1.8748743759385615,0,6,22,6022,20-50cm
9789,2403,34.92555556,113.6122222,76,109,5.58,8.26,Other,2014,1.884034745337226,0,6,22,6022,50-100cm
9790,2403,34.92555556,113.6122222,109,125,4.01,8.46,Other,2014,1.6114359150967734,0,6,22,6022,>100cm
9791,2403,34.92555556,113.6122222,125,140,3.31,8.56,Other,2014,1.4609379041156565,0,6,22,6022,>100cm
9792,2404,35.00805556,113.9072222,0,20,2.18,7.9,Cropland,2014,1.1568811967920856,1,7,22,7022,0-20cm
9793,2404,35.00805556,113.9072222,20,70,1.24,8.2,Cropland,2014,0.8064758658669485,0,7,22,7022,20-50cm
9794,2404,35.00805556,113.9072222,70,78,4.1,8.2,Cropland,2014,1.62924053973028,0,7,22,7022,50-100cm
9795,2404,35.00805556,113.9072222,78,92,1.94,8.4,Cropland,2014,1.0784095813505903,0,7,22,7022,50-100cm
9796,2404,35.00805556,113.9072222,92,140,2.92,8.4,Cropland,2014,1.366091653802371,0,7,22,7022,50-100cm
9797,2405,34.34388889,112.3858333,0,18,12.06,8.0,Cropland,2014,2.569554123848285,1,6,22,6022,0-20cm
9798,2405,34.34388889,112.3858333,18,30,5.8,8.1,Cropland,2014,1.916922612182061,0,6,22,6022,0-20cm
9799,2405,34.34388889,112.3858333,30,80,4.09,8.0,Cropland,2014,1.6272778305624314,0,6,22,6022,20-50cm
9800,2405,34.34388889,112.3858333,80,140,2.87,8.0,Cropland,2014,1.3532545070416904,0,6,22,6022,50-100cm
9801,2406,34.79833333,114.7202778,0,15,7.19,8.1,Other,2014,2.102913897864978,1,6,22,6022,0-20cm
9802,2406,34.79833333,114.7202778,15,32,3.46,8.2,Other,2014,1.4951487660319727,0,6,22,6022,0-20cm
9803,2406,34.79833333,114.7202778,32,50,1.26,8.3,Other,2014,0.8153648132841945,0,6,22,6022,20-50cm
9804,2406,34.79833333,114.7202778,50,130,2.51,8.5,Other,2014,1.2556160374777743,0,6,22,6022,50-100cm
9805,2406,34.79833333,114.7202778,130,150,2.71,8.5,Other,2014,1.3110318766193438,0,6,22,6022,>100cm
9806,2407,33.81361111,115.3827778,0,8,12.41,8.1,Cropland,2014,2.596000697293587,1,6,23,6023,0-20cm
9807,2407,33.81361111,115.3827778,8,30,8.35,8.1,Cropland,2014,2.2353763433005955,0,6,23,6023,0-20cm
9808,2407,33.81361111,115.3827778,30,57,4.21,8.1,Cropland,2014,1.6505798557652755,0,6,23,6023,20-50cm
9809,2407,33.81361111,115.3827778,57,90,4.68,8.1,Cropland,2014,1.7369512327330598,0,6,23,6023,50-100cm
9810,2407,33.81361111,115.3827778,90,120,5.7,8.3,Cropland,2014,1.9021075263969205,0,6,23,6023,50-100cm
9811,2407,33.81361111,115.3827778,120,145,2.49,8.3,Cropland,2014,1.2499017362143359,0,6,23,6023,>100cm
9812,2408,33.09194444,112.9638889,0,20,12.82,6.2,Forest,2014,2.626116818339524,1,6,22,6022,0-20cm
9813,2408,33.09194444,112.9638889,20,70,8.41,7.1,Forest,2014,2.2417729535972883,0,6,22,6022,20-50cm
9814,2408,33.09194444,112.9638889,70,110,11.25,7.0,Forest,2014,2.505525936990736,0,6,22,6022,50-100cm
9815,2408,33.09194444,112.9638889,110,140,2.97,7.0,Forest,2014,1.3787660946990992,0,6,22,6022,>100cm
9816,2409,32.86361111,114.3527778,0,20,8.35,5.0,Grassland,2014,2.2353763433005955,1,6,22,6022,0-20cm
9817,2409,32.86361111,114.3527778,20,41,6.21,4.9,Grassland,2014,1.9754689512968577,0,6,22,6022,20-50cm
9818,2409,32.86361111,114.3527778,41,60,3.69,6.0,Grassland,2014,1.545432582458188,0,6,22,6022,20-50cm
9819,2409,32.86361111,114.3527778,60,140,3.23,6.4,Grassland,2014,1.4422019930581866,0,6,22,6022,50-100cm
9820,2410,33.10944444,113.7794444,0,20,8.1,6.28,Cropland,2014,2.2082744135228043,1,6,22,6022,0-20cm
9821,2410,33.10944444,113.7794444,20,55,3.63,7.85,Cropland,2014,1.5325568680981427,0,6,22,6022,20-50cm
9822,2410,33.10944444,113.7794444,55,110,3.04,7.14,Cropland,2014,1.3962446919730587,0,6,22,6022,50-100cm
9823,2410,33.10944444,113.7794444,110,150,2.33,7.39,Cropland,2014,1.2029723039923526,0,6,22,6022,>100cm
9824,2411,33.30611111,113.7672222,0,18,10.36,7.7,Forest,2014,2.4300984132930052,1,6,22,6022,0-20cm
9825,2411,33.30611111,113.7672222,18,38,3.41,7.3,Forest,2014,1.4838746894587547,0,6,22,6022,0-20cm
9826,2411,33.30611111,113.7672222,38,70,3.82,8.0,Forest,2014,1.5727739280625088,0,6,22,6022,20-50cm
9827,2411,33.30611111,113.7672222,70,90,4.21,7.5,Forest,2014,1.6505798557652755,0,6,22,6022,50-100cm
9828,2411,33.30611111,113.7672222,90,120,1.65,8.1,Forest,2014,0.9745596399981308,0,6,22,6022,50-100cm
9829,2412,32.87277778,114.1441667,0,18,10.22,5.91,Other,2014,2.4176979000945504,1,6,22,6022,0-20cm
9830,2412,32.87277778,114.1441667,18,38,6.5,7.64,Other,2014,2.0149030205422647,0,6,22,6022,0-20cm
9831,2412,32.87277778,114.1441667,38,74,3.79,7.75,Other,2014,1.5665304114228238,0,6,22,6022,20-50cm
9832,2412,32.87277778,114.1441667,74,140,2.24,7.78,Other,2014,1.1755733298042381,0,6,22,6022,50-100cm
9833,2413,34.88611111,113.5458333,0,15,9.05,8.73,Other,2014,2.307572634505085,1,6,22,6022,0-20cm
9834,2413,34.88611111,113.5458333,15,38,8.16,8.87,Other,2014,2.214846178686039,0,6,22,6022,0-20cm
9835,2413,34.88611111,113.5458333,38,70,1.25,8.87,Other,2014,0.8109302162163288,0,6,22,6022,20-50cm
9836,2413,34.88611111,113.5458333,70,110,0.54,8.93,Other,2014,0.43178241642553783,0,6,22,6022,50-100cm
9837,2414,34.59555556,112.1791667,0,20,6.42,8.15,Cropland,2014,2.004179057179289,1,6,22,6022,0-20cm
9838,2414,34.59555556,112.1791667,20,55,2.84,7.95,Cropland,2014,1.3454723665996355,0,6,22,6022,20-50cm
9839,2414,34.59555556,112.1791667,55,105,1.84,7.97,Cropland,2014,1.0438040521731147,0,6,22,6022,50-100cm
9840,2415,34.54388889,110.925,0,30,14.93,8.48,Forest,2014,2.768204123921957,1,6,22,6022,0-20cm
9841,2415,34.54388889,110.925,30,105,9.97,8.53,Forest,2014,2.395164274287139,0,6,22,6022,20-50cm
9842,2415,34.54388889,110.925,105,140,7.49,8.43,Forest,2014,2.138889000323256,0,6,22,6022,>100cm
9843,2416,34.19444444,113.3088889,0,14,14.68,8.02,Grassland,2014,2.7523860149222616,1,6,22,6022,0-20cm
9844,2416,34.19444444,113.3088889,14,40,3.24,8.06,Grassland,2014,1.4445632692438664,0,6,22,6022,0-20cm
9845,2416,34.19444444,113.3088889,40,98,4.35,8.16,Grassland,2014,1.6770965609079151,0,6,22,6022,20-50cm
9846,2416,34.19444444,113.3088889,98,138,2.65,8.07,Grassland,2014,1.2947271675944,0,6,22,6022,50-100cm
9847,2417,35.58444444,114.6905556,0,16,8.87,8.5,Cropland,2014,2.28949985344539,1,7,22,7022,0-20cm
9848,2417,35.58444444,114.6905556,16,48,3.7,8.6,Cropland,2014,1.547562508716013,0,7,22,7022,0-20cm
9849,2417,35.58444444,114.6905556,48,80,4.14,8.4,Cropland,2014,1.6370530794670737,0,7,22,7022,20-50cm
9850,2417,35.58444444,114.6905556,80,140,1.88,8.6,Cropland,2014,1.0577902941478545,0,7,22,7022,50-100cm
9851,2418,33.87861111,114.2325,0,8,12.59,7.8,Cropland,2014,2.6093342281630525,1,6,22,6022,0-20cm
9852,2418,33.87861111,114.2325,8,28,8.0,8.2,Cropland,2014,2.1972245773362196,0,6,22,6022,0-20cm
9853,2418,33.87861111,114.2325,28,56,4.99,8.3,Cropland,2014,1.7900914121273581,0,6,22,6022,20-50cm
9854,2418,33.87861111,114.2325,56,82,6.9,8.2,Cropland,2014,2.066862759472976,0,6,22,6022,50-100cm
9855,2418,33.87861111,114.2325,82,110,4.11,8.0,Cropland,2014,1.631199404215613,0,6,22,6022,50-100cm
9856,2418,33.87861111,114.2325,110,140,2.66,8.1,Cropland,2014,1.297463147413275,0,6,22,6022,>100cm
9857,2419,34.78166667,112.1936111,0,10,1.54,8.04,Cropland,2014,0.9321640810304452,1,6,22,6022,0-20cm
9858,2419,34.78166667,112.1936111,10,40,4.29,8.19,Cropland,2014,1.665818245870208,0,6,22,6022,0-20cm
9859,2419,34.78166667,112.1936111,40,90,2.38,7.96,Cropland,2014,1.2178757094949273,0,6,22,6022,20-50cm
9860,2420,34.57361111,112.9919444,0,20,8.93,8.18,Forest,2014,2.295560478057081,1,6,22,6022,0-20cm
9861,2420,34.57361111,112.9919444,20,40,4.11,7.96,Forest,2014,1.631199404215613,0,6,22,6022,20-50cm
9862,2420,34.57361111,112.9919444,40,95,2.91,8.06,Forest,2014,1.3635373739972745,0,6,22,6022,20-50cm
9863,2421,34.69,113.0791667,0,30,8.34,8.16,Forest,2014,2.234306252240751,1,6,22,6022,0-20cm
9864,2421,34.69,113.0791667,30,65,2.4,8.13,Forest,2014,1.2237754316221157,0,6,22,6022,20-50cm
9865,2421,34.69,113.0791667,65,120,1.32,8.15,Forest,2014,0.8415671856782186,0,6,22,6022,50-100cm
9866,2422,34.85555556,112.3686111,0,20,13.0,8.21,Other,2014,2.6390573296152584,1,6,22,6022,0-20cm
9867,2422,34.85555556,112.3686111,20,50,4.64,8.0,Other,2014,1.7298840655099674,0,6,22,6022,20-50cm
9868,2422,34.85555556,112.3686111,50,78,4.6,8.07,Other,2014,1.7227665977411035,0,6,22,6022,50-100cm
9869,2422,34.85555556,112.3686111,78,105,9.19,8.24,Other,2014,2.321406847234633,0,6,22,6022,50-100cm
9870,2423,35.25194444,113.9358333,0,17,9.28,8.2,Forest,2014,2.330200260027019,1,7,22,7022,0-20cm
9871,2423,35.25194444,113.9358333,17,42,3.18,8.4,Forest,2014,1.430311246536665,0,7,22,7022,0-20cm
9872,2423,35.25194444,113.9358333,42,68,1.62,8.5,Forest,2014,0.9631743177730056,0,7,22,7022,20-50cm
9873,2423,35.25194444,113.9358333,68,150,1.09,8.4,Forest,2014,0.7371640659767197,0,7,22,7022,50-100cm
9874,2424,34.83194444,113.7227778,0,20,4.82,8.85,Other,2014,1.7613002617433464,1,6,22,6022,0-20cm
9875,2424,34.83194444,113.7227778,20,45,3.1,8.37,Other,2014,1.410986973710262,0,6,22,6022,20-50cm
9876,2424,34.83194444,113.7227778,45,60,1.64,8.89,Other,2014,0.9707789171582247,0,6,22,6022,20-50cm
9877,2424,34.83194444,113.7227778,60,115,1.19,8.88,Other,2014,0.7839015438284094,0,6,22,6022,50-100cm
9878,2424,34.83194444,113.7227778,115,145,1.09,8.85,Other,2014,0.7371640659767197,0,6,22,6022,>100cm
9879,2425,34.79972222,113.8244444,0,30,5.56,8.67,Other,2014,1.8809906029559975,1,6,22,6022,0-20cm
9880,2425,34.79972222,113.8244444,30,75,1.4,8.93,Other,2014,0.8754687373538999,0,6,22,6022,20-50cm
9881,2425,34.79972222,113.8244444,75,115,0.84,8.9,Other,2014,0.6097655716208943,0,6,22,6022,50-100cm
9882,2426,34.66472222,113.6872222,0,30,7.65,8.85,Other,2014,2.157559320943788,1,6,22,6022,0-20cm
9883,2426,34.66472222,113.6872222,30,80,1.69,8.61,Other,2014,0.9895411936137477,0,6,22,6022,20-50cm
9884,2426,34.66472222,113.6872222,80,124,1.97,8.75,Other,2014,1.0885619528146082,0,6,22,6022,50-100cm
9885,2427,34.70833333,113.5911111,0,34,4.37,8.21,Other,2014,1.6808279085207734,0,6,22,6022,0-20cm
9886,2427,34.70833333,113.5911111,34,70,2.41,8.08,Other,2014,1.2267122912954254,0,6,22,6022,20-50cm
9887,2427,34.70833333,113.5911111,70,140,1.92,8.13,Other,2014,1.0715836162801904,0,6,22,6022,50-100cm
9888,2427,34.70833333,113.5911111,140,190,4.49,8.0,Other,2014,1.7029282555214393,0,6,22,6022,>100cm
9889,2428,34.86388889,113.5155556,0,16,18.66,7.71,Forest,2014,2.9785861147190205,1,6,22,6022,0-20cm
9890,2428,34.86388889,113.5155556,16,30,8.0,8.01,Forest,2014,2.1972245773362196,0,6,22,6022,0-20cm
9891,2428,34.86388889,113.5155556,30,47,4.41,8.19,Forest,2014,1.6882490928583902,0,6,22,6022,20-50cm
9892,2428,34.86388889,113.5155556,47,63,3.95,8.07,Forest,2014,1.599387576580599,0,6,22,6022,20-50cm
9893,2428,34.86388889,113.5155556,63,120,3.66,8.1,Forest,2014,1.5390154481375546,0,6,22,6022,50-100cm
9894,2429,34.71305556,113.7422222,0,25,11.33,8.82,Other,2014,2.512035317176253,1,6,22,6022,0-20cm
9895,2429,34.71305556,113.7422222,25,50,7.83,8.94,Other,2014,2.178155014615869,0,6,22,6022,20-50cm
9896,2429,34.71305556,113.7422222,50,70,3.77,9.05,Other,2014,1.56234630490025,0,6,22,6022,50-100cm
9897,2429,34.71305556,113.7422222,70,88,3.46,8.4,Other,2014,1.4951487660319727,0,6,22,6022,50-100cm
9898,2429,34.71305556,113.7422222,88,110,5.77,8.84,Other,2014,1.9125010869241836,0,6,22,6022,50-100cm
9899,2429,34.71305556,113.7422222,110,135,3.32,8.56,Other,2014,1.463255402256019,0,6,22,6022,>100cm
9900,2430,34.56444444,112.2158333,0,17,10.0,8.15,Cropland,2014,2.3978952727983707,1,6,22,6022,0-20cm
9901,2430,34.56444444,112.2158333,17,78,4.28,7.86,Cropland,2014,1.6639260977181702,0,6,22,6022,0-20cm
9902,2430,34.56444444,112.2158333,78,100,3.01,8.13,Cropland,2014,1.3887912413184778,0,6,22,6022,50-100cm
9903,2430,34.56444444,112.2158333,100,160,1.72,7.95,Cropland,2014,1.000631880307906,0,6,22,6022,>100cm
9904,2431,34.52361111,113.7330556,0,10,5.26,8.32,Forest,2014,1.8341801851120072,1,6,22,6022,0-20cm
9905,2431,34.52361111,113.7330556,10,40,3.29,8.35,Forest,2014,1.4562867329399256,0,6,22,6022,0-20cm
9906,2431,34.52361111,113.7330556,40,65,3.03,8.4,Forest,2014,1.3937663759585917,0,6,22,6022,20-50cm
9907,2431,34.52361111,113.7330556,65,116,3.39,8.19,Forest,2014,1.47932922708708,0,6,22,6022,50-100cm
9908,2431,34.52361111,113.7330556,116,135,3.58,7.97,Forest,2014,1.5216989981260935,0,6,22,6022,>100cm
9909,2432,34.68083333,111.8233333,0,10,16.5,8.96,Cropland,2014,2.8622008809294686,1,6,22,6022,0-20cm
9910,2432,34.68083333,111.8233333,10,30,13.57,9.08,Cropland,2014,2.6789646202071133,0,6,22,6022,0-20cm
9911,2432,34.68083333,111.8233333,30,60,5.78,8.46,Cropland,2014,1.9139771019523042,0,6,22,6022,20-50cm
9912,2432,34.68083333,111.8233333,60,105,6.08,8.63,Cropland,2014,1.9572739077056285,0,6,22,6022,50-100cm
9913,2433,34.22916667,112.065,0,10,4.02,8.21,Cropland,2014,1.6134299337036377,1,6,22,6022,0-20cm
9914,2433,34.22916667,112.065,10,89,0.86,7.94,Cropland,2014,0.6205764877251099,0,6,22,6022,0-20cm
9915,2434,33.89611111,113.1169444,0,30,6.34,8.05,Grassland,2014,1.9933388426264242,1,6,22,6022,0-20cm
9916,2434,33.89611111,113.1169444,30,72,5.22,8.12,Grassland,2014,1.827769906751088,0,6,22,6022,20-50cm
9917,2434,33.89611111,113.1169444,72,98,4.9,8.15,Grassland,2014,1.7749523509116738,0,6,22,6022,50-100cm
9918,2435,34.20638889,112.0,0,10,1.2,8.13,Cropland,2014,0.7884573603642702,1,6,22,6022,0-20cm
9919,2435,34.20638889,112.0,10,50,4.78,8.15,Cropland,2014,1.7544036826842861,0,6,22,6022,0-20cm
9920,2435,34.20638889,112.0,50,93,3.03,8.0,Cropland,2014,1.3937663759585917,0,6,22,6022,50-100cm
9921,2435,34.20638889,112.0,93,140,1.81,7.88,Cropland,2014,1.0331844833456545,0,6,22,6022,50-100cm
9922,2436,33.91861111,113.1458333,0,18,10.98,8.02,Forest,2014,2.4832385926873033,1,6,22,6022,0-20cm
9923,2436,33.91861111,113.1458333,18,40,6.37,8.08,Forest,2014,1.9974177062012453,0,6,22,6022,0-20cm
9924,2436,33.91861111,113.1458333,40,105,8.25,8.01,Forest,2014,2.224623551524334,0,6,22,6022,20-50cm
9925,2437,34.89083333,112.3488889,0,50,27.23,8.28,Forest,2014,3.340385242265398,0,6,22,6022,0-20cm
9926,2437,34.89083333,112.3488889,50,190,4.24,7.67,Forest,2014,1.6563214983329508,0,6,22,6022,50-100cm
9927,2438,34.81388889,111.7780556,0,27,17.57,9.07,Cropland,2014,2.9215473753646144,1,6,22,6022,0-20cm
9928,2438,34.81388889,111.7780556,27,75,15.16,8.52,Cropland,2014,2.7825390530929495,0,6,22,6022,20-50cm
9929,2438,34.81388889,111.7780556,75,135,7.92,8.2,Cropland,2014,2.188295946591918,0,6,22,6022,50-100cm
9930,2439,34.8125,111.7777778,0,25,7.58,8.79,Cropland,2014,2.149433913499871,1,6,22,6022,0-20cm
9931,2439,34.8125,111.7777778,25,55,5.96,8.59,Cropland,2014,1.9401794743463283,0,6,22,6022,20-50cm
9932,2439,34.8125,111.7777778,55,80,5.95,8.19,Cropland,2014,1.9387416595767009,0,6,22,6022,50-100cm
9933,2439,34.8125,111.7777778,80,130,6.63,8.26,Cropland,2014,2.0320878452963655,0,6,22,6022,50-100cm
9934,2439,34.8125,111.7777778,130,160,2.58,8.32,Cropland,2014,1.275362800412609,0,6,22,6022,>100cm
9935,2440,35.69805556,114.4175,0,30,4.06,8.33,Cropland,2014,1.6213664832993742,1,7,22,7022,0-20cm
9936,2440,35.69805556,114.4175,30,78,4.61,8.35,Cropland,2014,1.724550719534605,0,7,22,7022,20-50cm
9937,2440,35.69805556,114.4175,78,100,5.08,8.45,Cropland,2014,1.8050046959780757,0,7,22,7022,50-100cm
9938,2440,35.69805556,114.4175,100,130,1.07,8.42,Cropland,2014,0.7275486072772778,0,7,22,7022,>100cm
9939,2441,35.45388889,114.0783333,0,20,14.55,7.92,Forest,2014,2.744060638625243,1,7,22,7022,0-20cm
9940,2441,35.45388889,114.0783333,20,38,11.42,7.96,Forest,2014,2.519308076505333,0,7,22,7022,20-50cm
9941,2441,35.45388889,114.0783333,38,60,10.54,8.05,Forest,2014,2.4458192610799534,0,7,22,7022,20-50cm
9942,2441,35.45388889,114.0783333,60,71,11.03,8.12,Forest,2014,2.4874035299865875,0,7,22,7022,50-100cm
9943,2441,35.45388889,114.0783333,71,100,4.52,8.16,Forest,2014,1.7083778602890038,0,7,22,7022,50-100cm
9944,2442,34.495,110.8980556,0,20,5.3,8.35,Forest,2014,1.840549633397487,1,6,22,6022,0-20cm
9945,2442,34.495,110.8980556,20,42,4.35,8.65,Forest,2014,1.6770965609079151,0,6,22,6022,20-50cm
9946,2442,34.495,110.8980556,42,78,4.6,8.57,Forest,2014,1.7227665977411035,0,6,22,6022,20-50cm
9947,2443,35.83388889,114.2977778,0,20,9.34,8.23,Cropland,2014,2.336019869080283,1,7,22,7022,0-20cm
9948,2443,35.83388889,114.2977778,20,40,5.79,8.15,Cropland,2014,1.9154509415706047,0,7,22,7022,20-50cm
9949,2443,35.83388889,114.2977778,40,90,4.44,8.08,Cropland,2014,1.6937790608678513,0,7,22,7022,20-50cm
9950,2443,35.83388889,114.2977778,90,130,3.9,8.05,Cropland,2014,1.589235205116581,0,7,22,7022,50-100cm
9951,2444,34.96333333,112.2247222,0,20,3.99,8.04,Forest,2014,1.6074359097634274,1,6,22,6022,0-20cm
9952,2444,34.96333333,112.2247222,20,60,2.79,7.91,Forest,2014,1.332366019094335,0,6,22,6022,20-50cm
9953,2444,34.96333333,112.2247222,60,150,0.33,7.95,Forest,2014,0.2851789422336624,0,6,22,6022,50-100cm
9954,2445,34.75444444,112.755,0,21,4.55,7.8,Forest,2014,1.713797927758343,1,6,22,6022,0-20cm
9955,2445,34.75444444,112.755,21,28,3.11,8.1,Forest,2014,1.4134230285081433,0,6,22,6022,20-50cm
9956,2445,34.75444444,112.755,28,105,2.29,8.2,Forest,2014,1.1908875647772805,0,6,22,6022,20-50cm
9957,2445,34.75444444,112.755,105,160,1.95,8.1,Forest,2014,1.0818051703517284,0,6,22,6022,>100cm
9958,2446,34.9275,112.0513889,0,18,8.41,8.1,Grassland,2014,2.2417729535972883,1,6,22,6022,0-20cm
9959,2446,34.9275,112.0513889,18,33,6.55,8.1,Grassland,2014,2.0215475632609334,0,6,22,6022,0-20cm
9960,2446,34.9275,112.0513889,33,96,4.26,7.7,Grassland,2014,1.6601310267496185,0,6,22,6022,20-50cm
9961,2446,34.9275,112.0513889,96,112,2.02,7.8,Grassland,2014,1.1052568313867783,0,6,22,6022,50-100cm
9962,2447,34.025,113.425,0,21,15.6,7.8,Cropland,2014,2.8094026953624973,1,6,22,6022,0-20cm
9963,2447,34.025,113.425,21,56,7.77,7.8,Cropland,2014,2.1713368063840917,0,6,22,6022,20-50cm
9964,2447,34.025,113.425,56,90,4.57,7.8,Cropland,2014,1.7173950539391927,0,6,22,6022,50-100cm
9965,2447,34.025,113.425,90,130,4.88,7.7,Cropland,2014,1.7715567619105355,0,6,22,6022,50-100cm
9966,2447,34.025,113.425,130,140,4.26,8.0,Cropland,2014,1.6601310267496185,0,6,22,6022,>100cm
9967,2448,34.29638889,114.9327778,0,36,12.3,8.0,Cropland,2014,2.5877640352277083,0,6,22,6022,0-20cm
9968,2448,34.29638889,114.9327778,36,85,6.97,8.1,Cropland,2014,2.075684492802124,0,6,22,6022,20-50cm
9969,2448,34.29638889,114.9327778,85,100,6.76,8.2,Cropland,2014,2.048982334195127,0,6,22,6022,50-100cm
9970,2448,34.29638889,114.9327778,100,104,3.3,8.4,Cropland,2014,1.4586150226995167,0,6,22,6022,>100cm
9971,2449,35.11444444,114.4341667,0,20,17.31,8.41,Cropland,2014,2.907447358686419,1,7,22,7022,0-20cm
9972,2449,35.11444444,114.4341667,20,47,5.05,8.67,Cropland,2014,1.80005827204275,0,7,22,7022,20-50cm
9973,2449,35.11444444,114.4341667,47,69,8.19,8.52,Cropland,2014,2.2181159363675955,0,7,22,7022,20-50cm
9974,2449,35.11444444,114.4341667,69,100,2.6,9.03,Cropland,2014,1.2809338454620642,0,7,22,7022,50-100cm
9975,2450,34.76472222,113.8713889,0,18,12.08,8.18,Other,2014,2.5710843460290524,1,6,22,6022,0-20cm
9976,2450,34.76472222,113.8713889,18,40,6.2,8.21,Other,2014,1.9740810260220096,0,6,22,6022,0-20cm
9977,2450,34.76472222,113.8713889,40,68,2.32,8.15,Other,2014,1.199964782928397,0,6,22,6022,20-50cm
9978,2450,34.76472222,113.8713889,68,104,2.89,8.08,Other,2014,1.358409157630355,0,6,22,6022,50-100cm
9979,2451,34.43694444,112.8169444,0,15,10.82,7.51,Grassland,2014,2.469793011977952,1,6,22,6022,0-20cm
9980,2451,34.43694444,112.8169444,15,50,6.4,7.61,Grassland,2014,2.0014800002101243,0,6,22,6022,0-20cm
9981,2451,34.43694444,112.8169444,50,102,5.87,7.58,Grassland,2014,1.927164106234258,0,6,22,6022,50-100cm
9982,2452,34.36166667,113.7008333,0,21,6.68,8.23,Forest,2014,2.038619547159581,1,6,22,6022,0-20cm
9983,2452,34.36166667,113.7008333,21,45,5.84,8.27,Forest,2014,1.922787731634459,0,6,22,6022,20-50cm
9984,2452,34.36166667,113.7008333,45,72,5.18,8.24,Forest,2014,1.8213182714695995,0,6,22,6022,20-50cm
9985,2453,34.50638889,113.7588889,0,17,4.72,7.88,Other,2014,1.7439688053917064,1,6,22,6022,0-20cm
9986,2453,34.50638889,113.7588889,17,50,1.47,8.18,Other,2014,0.9042181506398859,0,6,22,6022,0-20cm
9987,2453,34.50638889,113.7588889,50,85,1.36,8.19,Other,2014,0.8586616190375187,0,6,22,6022,50-100cm
9988,2453,34.50638889,113.7588889,85,122,0.98,8.38,Other,2014,0.6830968447064438,0,6,22,6022,50-100cm
9989,2453,34.50638889,113.7588889,122,160,1.14,8.4,Other,2014,0.76080582903376,0,6,22,6022,>100cm
9990,2454,34.62888889,110.9169444,0,18,6.82,8.3,Grassland,2014,2.05668455455722,1,6,22,6022,0-20cm
9991,2454,34.62888889,110.9169444,18,60,6.61,8.63,Grassland,2014,2.0294631718735947,0,6,22,6022,0-20cm
9992,2454,34.62888889,110.9169444,60,90,6.28,8.33,Grassland,2014,1.9851308622085946,0,6,22,6022,50-100cm
9993,2455,34.91166667,113.6197222,0,50,5.4,8.65,Cropland,2014,1.8562979903656263,0,6,22,6022,0-20cm
9994,2455,34.91166667,113.6197222,50,70,2.1,8.76,Cropland,2014,1.1314021114911006,0,6,22,6022,50-100cm
9995,2455,34.91166667,113.6197222,70,132,2.81,8.96,Cropland,2014,1.3376291891386096,0,6,22,6022,50-100cm
9996,2456,34.81083333,111.7775,0,18,7.91,8.82,Cropland,2014,2.187174241482718,1,6,22,6022,0-20cm
9997,2456,34.81083333,111.7775,18,75,4.38,8.7,Cropland,2014,1.682688374173693,0,6,22,6022,0-20cm
9998,2456,34.81083333,111.7775,75,115,3.86,8.31,Cropland,2014,1.5810384379124023,0,6,22,6022,50-100cm
9999,2457,34.90444444,113.6036111,0,18,7.7,8.74,Grassland,2014,2.1633230256605382,1,6,22,6022,0-20cm
10000,2457,34.90444444,113.6036111,18,65,1.1,8.93,Grassland,2014,0.7419373447293773,0,6,22,6022,0-20cm
10001,2457,34.90444444,113.6036111,65,90,0.13,9.04,Grassland,2014,0.12221763272424921,0,6,22,6022,50-100cm
10002,2457,34.90444444,113.6036111,90,115,1.48,8.82,Grassland,2014,0.9082585601768908,0,6,22,6022,50-100cm
10003,2457,34.90444444,113.6036111,115,128,1.63,8.71,Grassland,2014,0.9669838461896731,0,6,22,6022,>100cm
10004,2457,34.90444444,113.6036111,128,145,1.63,8.85,Grassland,2014,0.9669838461896731,0,6,22,6022,>100cm
10005,2458,34.94194444,113.5047222,0,10,3.87,8.43,Grassland,2014,1.5830939370944985,1,6,22,6022,0-20cm
